상권_코드_명,코로나_전_유동인구_증감률,코로나_후_유동인구_증감률,코로나_유동인구_증감률_변화량,코로나_전_20대_유동인구비율_평균,코로나_후_20대_유동인구비율_평균,20대_유동인구비율_변화량,코로나_전_30대_유동인구비율_평균,코로나_후_30대_유동인구비율_평균,30대_유동인구비율_변화량,코로나_전_40대_유동인구비율_평균,코로나_후_40대_유동인구비율_평균,40대_유동인구비율_변화량,코로나_전_50대_유동인구비율_평균,코로나_후_50대_유동인구비율_평균,50대_유동인구비율_변화량,코로나_전_60대이상_유동인구비율_평균,코로나_후_60대이상_유동인구비율_평균,60대이상_유동인구비율_변화량,코로나_전_상주인구_증감률,코로나_후_상주인구_증감률,코로나_상주인구_증감률_변화량,코로나_전_20대_상주인구비율_평균,코로나_후_20대_상주인구비율_평균,20대_상주인구비율_변화량,코로나_전_30대_상주인구비율_평균,코로나_후_30대_상주인구비율_평균,30대_상주인구비율_변화량,코로나_전_40대_상주인구비율_평균,코로나_후_40대_상주인구비율_평균,40대_상주인구비율_변화량,코로나_전_50대_상주인구비율_평균,코로나_후_50대_상주인구비율_평균,50대_상주인구비율_변화량,코로나_전_60대이상_상주인구비율_평균,코로나_후_60대이상_상주인구비율_평균,60대이상_상주인구비율_변화량,500m_내_지하철역_수,700m_내_지하철역_수,1000m_내_지하철역_수,1500m_내_지하철역_수,2000m_내_지하철역_수,2500m_내_지하철역_수,3000m_내_지하철역_수,가장_가까운_역까지의거리(m),인근_정류장_수,상권을_지나는노선_수,인근_정류장_평균_노선_수,디저트류_매출비율,마켓류_매출비율,미용뷰티류_매출비율,오락류_매출비율,음식점류_매출비율,주점류_매출비율,골목상권,관광특구,발달상권,전통시장
능동로34길,1.6137852339819037,0.002428805804985548,-1.6113564281769182,0.21935304238130154,0.19835984780442117,-0.02099319457688037,0.2356624459910133,0.2294089643021599,-0.006253481688853396,0.17839150141321108,0.14712191633212035,-0.031269585081090734,0.16863149893018994,0.11884050183520378,-0.04979099709498616,0.1434838710027041,0.19223575852038235,0.048751887517678255,0.0012482799359829926,-0.005579483163664839,-0.006827763099647832,0.18164583609620324,0.19250493096646942,0.010859094870266178,0.24802989875750886,0.22938856015779094,-0.01864133859971792,0.145792587921532,0.14398422090729784,-0.0018083670142341468,0.12344455425847264,0.12958579881656804,0.006141244558095393,0.17994530661882924,0.19940828402366864,0.019462977404839404,2,2,3,4,9,11,16,228.6982465305929,76,21,2.6578947368421053,0.04624138804387579,0.33294843352838016,0.04569725286513416,0.004758940745740683,0.5109184120239724,0.0594355727928969,1,0,0,0
답십리로23길,1.5050706157409137,0.02905601004646864,-1.476014605694445,0.20179774446699297,0.12936283093052922,-0.07243491353646375,0.1858225810099487,0.14888780668088086,-0.03693477432906783,0.18370360769766217,0.15566374194706264,-0.028039865750599524,0.177172809698917,0.14818139089596066,-0.02899141880295633,0.15794102164522403,0.24674557877359102,0.08880455712836699,0.04765235321115698,0.06201799485861183,0.014365641647454845,0.15371136455549814,0.14760585674713098,-0.006105507808367161,0.1447287196391377,0.15868618915710328,0.013957469517965587,0.15342332225488237,0.15037593984962405,-0.0030473824052583143,0.1714519649887346,0.1630391768895924,-0.008412788099142199,0.24302619312295304,0.26078353779184804,0.017757344668895003,1,1,3,7,11,16,25,449.3377178440963,62,34,4.983870967741935,0.214620260500053,0.5394681828402749,0.11955394404428192,0.0,0.12635761261539014,0.0,1,0,0,0
대림골목시장,0.7737186059185416,-0.0842928990724637,-0.8580115049910053,0.1601371042580916,0.13352306887566995,-0.026614035382421658,0.18861109575689203,0.1421756443465482,-0.04643545141034383,0.18640554332908352,0.14751788059585866,-0.03888766273322486,0.19563135155695055,0.16321559563732807,-0.03241575591962248,0.18185758839163246,0.2861171909069684,0.10425960251533595,-0.017619270385423484,-0.04702970297029703,-0.029410432584873546,0.10102919900523682,0.1073943661971831,0.006365167191946269,0.12984678282323434,0.1267605633802817,-0.003086219442952648,0.1466411560996517,0.14084507042253522,-0.00579608567711648,0.18394377937676673,0.1954225352112676,0.011478755834500864,0.30764464582482365,0.31514084507042256,0.007496199245598911,1,2,2,3,6,10,14,416.15807076562936,86,23,2.976744186046512,0.0,0.18033740669690526,0.0,0.02533232073652122,0.7742696730752613,0.020060599491312076,0,0,0,1
대흥로21길,1.2538555547778691,-0.20360552603685272,-1.457461080814722,0.38809441878118267,0.3304766279106328,-0.057617790870549856,0.16635158539187433,0.15708691772805475,-0.009264667663819587,0.13540806468736316,0.13219225267920576,-0.0032158120081574038,0.11819149052236483,0.11351913456818744,-0.004672355954177393,0.12571208426277067,0.1671495508085198,0.04143746654574912,-0.09190226139652838,-0.21999117387466904,-0.12808891247814067,0.2278416336827104,0.2331390507910075,0.005297417108297092,0.1569618415893809,0.15487094088259784,-0.0020909007067830554,0.13720074085568268,0.1340549542048293,-0.0031457866508533827,0.15172351492633337,0.14446294754371358,-0.0072605673826197925,0.23879036591517083,0.24937552039966696,0.010585154484496123,4,4,7,11,12,19,26,101.04341306718769,136,64,3.757352941176471,0.024845310370355114,0.5039265566886537,0.0689310904157132,0.004589556594740484,0.29997589579498624,0.09773159013555116,1,0,0,0
대흥로28길,0.370364230662122,0.08670820202616933,-0.28365602863595263,0.36954517781408663,0.3437988603113777,-0.02574631750270895,0.16615575106693023,0.1436459975983449,-0.02250975346858533,0.1472646302918106,0.12625323255963333,-0.021011397732177278,0.14304631981889698,0.13252392235964627,-0.01052239745925071,0.11014794608553968,0.1612296709325898,0.05108172484705012,-0.11151053968291802,-0.1994005641748942,-0.08789002449197619,0.27184536537815646,0.31796349663784823,0.046118131259691775,0.13899778626339782,0.12776176753121998,-0.011236018732177833,0.13158024739360624,0.11143131604226705,-0.02014893135133919,0.15757131290266382,0.14985590778097982,-0.007715405121684005,0.23289579979088607,0.23150816522574447,-0.0013876345651415989,1,2,6,9,12,17,23,60.89733710230714,59,35,3.3220338983050848,0.04614444315707811,0.3899998192158385,0.030451604823218067,0.04250926099453083,0.43906028733079133,0.051834584478542875,1,0,0,0
독립문로8길,1.6279783577028624,0.009118656369585743,-1.6188597013332766,0.19575731246169878,0.12729408514304943,-0.06846322731864934,0.18320890800260178,0.14820911859071456,-0.03499978941188722,0.20812631266359816,0.1663310981009133,-0.04179521456268487,0.17321779892399908,0.15099649556556216,-0.022221303358436917,0.15600266527403528,0.22403044428932478,0.0680277790152895,0.0015333567827643868,-0.027684563758389263,-0.02921792054115365,0.13103591173609042,0.1373817819810851,0.006345870244994695,0.15572994339034255,0.1448481831757093,-0.010881760214633246,0.16936216871327472,0.15853658536585366,-0.010825583347421064,0.1411418326639435,0.15057242409158786,0.009430591427644353,0.240691065690966,0.2563464410154306,0.015655375324464593,2,3,4,10,14,22,28,446.78548140931696,124,56,2.7016129032258065,0.05404669961115354,0.7181280785657108,0.09088854798995093,0.0,0.1369366738331846,0.0,1,0,0,0
독막로22길,0.6856445379108053,0.15723848993061465,-0.5284060479801906,0.2079920457920931,0.12351382258221782,-0.08447822320987528,0.2207665199549152,0.1548517384047884,-0.06591478155012678,0.21298624259288557,0.1805889466363771,-0.032397295956508476,0.14964970482810158,0.13769378406453667,-0.011955920763564915,0.11920176105928401,0.20018869693609997,0.08098693587681596,-0.016246923748440188,-0.208740234375,-0.1924933106265598,0.1450201704310798,0.14749661705006767,0.002476446618987882,0.19185409764409625,0.17456021650879566,-0.017293881135300587,0.18991419064001386,0.1880920162381597,-0.0018221744018541708,0.12423132817255861,0.12719891745602166,0.0029675892834630513,0.17840753911034715,0.19891745602165087,0.020509916911303716,2,3,3,7,11,14,20,99.89389530346577,93,22,1.4946236559139785,0.006848896768799873,0.7205619660144283,0.06145707335473526,0.0,0.17956770187770052,0.03156436198433605,1,0,0,0
독막로32길,1.427854892062477,-0.03718277530010492,-1.4650376673625818,0.1787281080688662,0.14085160219885962,-0.03787650587000657,0.2210268545992009,0.1575600210549149,-0.063466833544286,0.21178260816558264,0.1650315744113335,-0.04675103375424913,0.15870808952889232,0.13740992074328162,-0.021298168785610694,0.14846638256935502,0.2185606345700037,0.07009425200064867,-0.030046672285505373,-0.2088371266002845,-0.17879045431477913,0.13910363728420413,0.14588467225234106,0.006781034968136923,0.1639274131021201,0.14687037949728932,-0.017057033604830796,0.16135262680503296,0.16313454903893543,0.001781922233902472,0.1545140564975756,0.1488417939871858,-0.005672262510389797,0.24008230296709115,0.24889107934943322,0.008808776382342065,2,3,5,8,13,16,21,219.91590660015896,89,27,2.0786516853932584,0.0,0.5729133980957325,0.06006903856476467,0.0072002995876273065,0.3598172637518756,0.0,1,0,0,0
독막로8길,1.2095944274880621,-0.05149998589217789,-1.26109441338024,0.3621092097828509,0.27285504368403113,-0.08925416609881975,0.27312102587563875,0.2540920662017794,-0.01902895967385937,0.1551662831664779,0.15178087905706228,-0.003385404109415624,0.09836896636352734,0.09643444698244354,-0.001934519381083799,0.059976340746592485,0.1294558211075982,0.06947948036100572,-0.04062428683168102,-0.17516629711751663,-0.13454201028583562,0.19172037207052745,0.19575699132111862,0.004036619250591178,0.24068747896855486,0.2266152362584378,-0.014072242710117061,0.1453127845760075,0.1398264223722276,-0.005486362203779904,0.13479527263430355,0.1359691417550627,0.0011738691207591467,0.17785506530360287,0.19864995178399228,0.020794886480389407,2,2,2,6,10,16,22,224.5708612626851,53,20,2.056603773584906,0.18555745227635312,0.5620752262783142,0.034000356371483784,0.04465956191696301,0.15285309975266412,0.020854303404221643,1,0,0,0
돈암제일시장,0.42692541093161007,-0.20763843345905783,-0.6345638443906679,0.2869470416992272,0.26924029328755106,-0.017706748411676132,0.16386975488943029,0.15493413230932104,-0.008935622580109243,0.161515241648202,0.13379891719815132,-0.027716324450050678,0.14408874243047926,0.12808651714141336,-0.01600222528906589,0.14794548276516076,0.19420898994667243,0.046263507181511676,0.008784672948993282,-0.06192660550458716,-0.07071127845358044,0.16235208520394076,0.16,-0.002352085203940757,0.16956628982326374,0.175,0.005433710176736245,0.08948830811219653,0.105,0.015511691887803464,0.1311307130519616,0.105,-0.026130713051961615,0.3507340100720295,0.37,0.019265989927970517,1,2,3,7,10,15,21,14.194990265437555,78,34,2.8846153846153846,0.0,0.52871950548487,0.03244833418230064,0.0,0.4133244226237773,0.025507737709051955,0,0,0,1
돌곶이로14길,1.2571613103894355,0.015012459592190793,-1.2421488507972447,0.1811621414852373,0.14012147592950736,-0.04104066555572994,0.15869203823106,0.1265549473446023,-0.03213709088645772,0.20019682808272318,0.14843171118720078,-0.051765116895522406,0.20971354221830676,0.13949907779111198,-0.07021446442719478,0.19244482736211643,0.2869342295524123,0.09448940219029589,-0.019435710504921197,-0.05791505791505791,-0.03847934741013671,0.13069389550278995,0.11548117154811716,-0.015212723954672797,0.12394507370105896,0.099581589958159,-0.02436348374289997,0.16123158871695856,0.1606694560669456,-0.0005621326500129531,0.18087083227562267,0.1815899581589958,0.0007191258833731395,0.26723780942889713,0.3205020920502092,0.053264282621312053,1,2,4,8,12,15,21,335.5850322128972,44,30,3.5,0.0,0.30250267643427836,0.1304724345969668,0.0,0.5670248889687547,0.0,1,0,0,0
돌곶이로22길,0.723290363133289,0.011146665152373992,-0.712143697980915,0.17051854498251975,0.13406869497331778,-0.03644985000920198,0.1623567909477049,0.11841484327549155,-0.043941947672213336,0.19658897830582464,0.1476690746974756,-0.04891990360834905,0.2122047990474464,0.15469296196591759,-0.05751183708152882,0.19461305813540647,0.2793590527090407,0.08474599457363424,-0.017675614072332597,0.02099236641221374,0.03866798048454634,0.15217353120681126,0.1551155115511551,0.002941980344343842,0.1420323738723439,0.12953795379537955,-0.012494420076964358,0.15149303089947666,0.14603960396039603,-0.00545342693908063,0.18002335228054753,0.1740924092409241,-0.0059309430396234375,0.2408759181434057,0.2838283828382838,0.04295246469487812,1,2,3,8,11,16,21,122.07214390794954,72,29,3.3472222222222223,0.03515928386993723,0.3678286071379732,0.07818263412223568,0.0,0.47545889356111587,0.043370581308738304,1,0,0,0
돌곶이로27길,1.4891446778083386,-0.02455476815180018,-1.5136994459601387,0.1510276688816914,0.13110611871734262,-0.019921550164348767,0.1643216626589141,0.12181650147533636,-0.042505161183577736,0.20157433582765555,0.15277276555226577,-0.04880157027538978,0.2138520694276288,0.15923501921607439,-0.05461705021155441,0.20159314412239726,0.2977860904837133,0.09619294636131603,-0.052885799689847454,-0.0739051094890511,-0.021019309799203648,0.12446530910893526,0.12753036437246965,0.003065055263534386,0.11992349833622373,0.11052631578947368,-0.009397182546750052,0.162973878338825,0.14615384615384616,-0.01682003218497885,0.18677949888754647,0.18866396761133603,0.0018844687237895563,0.28399746592013286,0.32267206477732796,0.0386745988571951,2,2,3,6,10,16,21,20.880866690367952,84,21,2.5476190476190474,0.020512012701840783,0.0,0.05052025825355345,0.03363298665251346,0.8311047309900903,0.0642300114020023,1,0,0,0
돌곶이로28길,0.43429524352851057,-0.000603199320345213,-0.43489844284885576,0.16728367012529538,0.15352617949790326,-0.013757490627392122,0.17248784864487243,0.13711278224511964,-0.0353750663997528,0.19898046460780594,0.15647492935647664,-0.0425055352513293,0.2192743128168696,0.17661720132178915,-0.042657111495080446,0.1929929432024508,0.2824719202008677,0.08947897699841689,-0.17241886996582464,-0.03472906403940887,0.13768980592641578,0.1299257472541701,0.13119834710743802,0.001272599853267914,0.13358530545437294,0.10743801652892562,-0.02614728892544732,0.16291459560270274,0.15392561983471073,-0.008988975767992013,0.19153307873517111,0.21074380165289255,0.01921072291772144,0.26328392715181637,0.2892561983471074,0.025972271195291052,1,2,3,6,11,16,22,76.1349355253672,95,34,3.0842105263157893,0.0,0.33020155705385174,0.015034218020370093,0.014432459056975738,0.6194915609434993,0.020840204925303155,1,0,0,0
돌곶이로8길,2.715982045396048,-0.0747110715780641,-2.7906931169741123,0.17156725928128247,0.13577442459965888,-0.035792834681623587,0.15581149023343951,0.13987253436066424,-0.015938955872775273,0.20835367668828958,0.1494758449574838,-0.05887783173080577,0.21721572473226927,0.14326121450300872,-0.07395451022926056,0.1817883161590478,0.2723400505506445,0.09055173439159667,-0.01791965861253706,-0.0411036036036036,-0.02318394499106654,0.1297848947408686,0.12152501985702939,-0.00825987488383921,0.12233929330509116,0.10802223987291501,-0.014317053432176152,0.1342398445115088,0.1278792692613185,-0.006360575250190292,0.19673914193367337,0.19618745035742652,-0.0005516915762468488,0.2969561107525568,0.34233518665607626,0.04537907590351947,1,2,3,8,12,16,21,497.79231373163066,36,16,3.111111111111111,0.0,0.5076510743659705,0.03711415635374271,0.0,0.45523476928028683,0.0,1,0,0,0
동광로39길,1.1038298698501636,0.16607251492833539,-0.9377573549218282,0.15754396364481885,0.10560670423107187,-0.05193725941374698,0.2155611573011833,0.1331877769541396,-0.0823733803470437,0.23187832379289,0.2015355754862857,-0.0303427483066043,0.16172578542879482,0.13252022710011696,-0.029205558328677855,0.14866709650043472,0.2312985220978387,0.08263142559740397,0.06147618945263611,0.017473118279569894,-0.04400307117306622,0.1250744266424355,0.1243432574430823,-0.0007311691993532043,0.16233060424629245,0.15761821366024517,-0.004712390586047277,0.18579516225296508,0.17980151780502043,-0.005993644447944646,0.14651061527030215,0.13718622300058378,-0.009324392269718373,0.1963951315362857,0.22183304144775248,0.02543790991146677,0,1,3,8,14,18,21,573.9337031940706,43,26,2.2093023255813957,0.11139639993644894,0.18172528966204074,0.12540814728361047,0.0,0.5397196573153596,0.04175050580253978,1,0,0,0
동소문로13길,0.9883640315196324,-0.12309537691998275,-1.1114594084396152,0.21794251984432078,0.18728283091677733,-0.03065968892754345,0.168994970501721,0.14451530758615366,-0.02447966291556733,0.18054097816509684,0.13308627981604593,-0.04745469834905092,0.16240374352288328,0.13199549708016606,-0.030408246442717224,0.14391746331730718,0.2084904970625177,0.06457303374521053,0.04616643930127924,-0.02069141689373297,-0.06685785619501221,0.18025371479197277,0.19264448336252188,0.012390768570549104,0.1457977435066906,0.1415061295971979,-0.004291613909492703,0.16231138243069781,0.15026269702276707,-0.012048685407930748,0.14628520067045878,0.14746059544658494,0.0011753947761261596,0.1982179345919702,0.2136602451838879,0.015442310591917696,1,2,4,8,9,15,25,150.26282764723697,103,35,2.5533980582524274,0.0808632192782622,0.3355517516293598,0.009706477745528281,0.0,0.57387855134685,0.0,1,0,0,0
동소문로15길,0.576143098296207,-0.22904691302541302,-0.80519001132162,0.3012924993049132,0.27768403194170443,-0.023608467363208763,0.1638070047533173,0.1461234558028201,-0.017683548950497202,0.156446160570743,0.1242644002699031,-0.03218176030083991,0.12933772559227885,0.11264317023241827,-0.016694555359860586,0.11758126383862832,0.1628579520729601,0.045276688234331786,-0.007969427027707534,-0.004843173431734318,0.003126253595973216,0.2538266030570211,0.2915506035283194,0.03772400047129831,0.17283948364664464,0.15877437325905291,-0.014065110387591728,0.14965545159156857,0.12163416898792943,-0.028021282603639133,0.11856707747170978,0.12256267409470752,0.003995596622997741,0.18472284449091428,0.20241411327762301,0.017691268786708736,1,1,4,7,10,16,21,67.05321696578464,89,34,3.1011235955056184,0.36773968853496425,0.14146201250529505,0.07778431953623585,0.014114105368789586,0.3988998740547151,0.0,1,0,0,0
동소문로26가길,1.338002201264897,-0.15301640539614664,-1.4910186066610438,0.3928367390203356,0.3012996353795564,-0.09153710364077922,0.15232211311799507,0.15093918082948174,-0.0013829322885133277,0.12941911323084154,0.1258925531058193,-0.0035265601250222545,0.10344990405139336,0.10808379124464178,0.0046338871932484205,0.0843191926978269,0.18030679254436754,0.09598759984654065,-0.004557685817585452,-0.02897278314310799,-0.024415097325522536,0.2923949020844188,0.29863013698630136,0.006235234901882547,0.17492197687018385,0.1643835616438356,-0.010538415226348241,0.13532145906965432,0.13424657534246576,-0.001074883727188558,0.10686446116436124,0.10547945205479452,-0.0013850091095667233,0.21483358059471863,0.23013698630136986,0.01530340570665123,1,1,5,7,12,17,23,159.61148586820406,77,47,3.2077922077922083,0.007570450780501634,0.3294078795936093,0.17828315055028038,0.10832564224450766,0.3165800104035804,0.0598328664275207,1,0,0,0
동소문로2길,0.8007255291902173,-0.14011286464295525,-0.9408383938331726,0.25487880334820584,0.21727424269265336,-0.03760456065555248,0.1844296126796359,0.154510412354831,-0.029919200324804884,0.18817950825729435,0.14811540545681948,-0.04006410280047487,0.16056729720972182,0.13917479371300312,-0.0213925034967187,0.12610977619995933,0.20134385667910237,0.07523408047914304,0.03265525310106978,0.028074866310160426,-0.004580386790909354,0.15987181700981642,0.14690721649484537,-0.012964600514971059,0.12220278940582872,0.11855670103092783,-0.0036460883749008938,0.15859808479532614,0.16752577319587628,0.008927688400550138,0.16511678295196797,0.16494845360824742,-0.00016832934372054686,0.29610012221044296,0.31958762886597936,0.023487506655536394,1,2,4,6,11,17,21,191.42131235490547,75,35,2.6933333333333334,0.011914359672180859,0.14011867833198474,0.006945728662677764,0.04159566623792274,0.6754370869778954,0.12398848011733854,1,0,0,0
동소문로6길,0.4530953915154902,-0.09857207833832651,-0.5516674698538168,0.2530013039439957,0.24919196650851133,-0.0038093374354843945,0.1836485620251866,0.16435073179574466,-0.019297830229441926,0.18664612953953996,0.14499903769529093,-0.04164709184424903,0.16193834779512184,0.12964084660398498,-0.03229750119113686,0.12843265270019452,0.17996927488682207,0.05153662218662755,0.026456553618373048,-0.045863309352517985,-0.07231986297089103,0.133573092299726,0.12260536398467432,-0.010967728315051675,0.13266560398943517,0.12260536398467432,-0.010060240004760843,0.13396446280973837,0.1111111111111111,-0.02285335169862726,0.17826616123168837,0.18773946360153257,0.0094733023698442,0.31284999666104857,0.3486590038314176,0.035809007170369056,1,1,3,5,11,16,22,9.270002727455406,69,39,2.8260869565217392,0.1682292922329476,0.007994399036133817,0.0,0.00865034763597332,0.6602860433733111,0.15483991772163383,1,0,0,0
동원시장,1.178640507511655,0.06211122561225627,-1.1165292818993988,0.16775272927154852,0.13365790368080033,-0.034094825590748196,0.1732086829444031,0.14927494269655778,-0.02393374024784531,0.17769540756837626,0.1394161947400043,-0.03827921282837196,0.2207809375782026,0.17920217644737393,-0.04157876113082867,0.19713105803383874,0.28058634399172744,0.0834552859578887,-0.013016804824249238,-0.03859773371104816,-0.025580928886798922,0.14170365424977074,0.14285714285714285,0.0011534886073721051,0.14543288844233238,0.13489298158287705,-0.010539906859455328,0.14339941102213324,0.1333997013439522,-0.009999709678181035,0.18983466796542453,0.18466898954703834,-0.005165678418386194,0.2606606210388598,0.30662020905923343,0.04595958802037364,1,2,4,5,7,12,15,0.0,83,25,2.9397590361445785,0.05317664132235932,0.2516339271969459,0.06354554232274971,0.040509895051225944,0.55002469096848,0.04110930313823941,0,0,0,1
동일로192길,0.6115368438406374,0.04772142780980851,-0.563815416030829,0.3091569700159704,0.29289256908744965,-0.016264400928520772,0.15862842029895058,0.1295677341965162,-0.02906068610243437,0.14798335798842036,0.11624028190937583,-0.03174307607904453,0.1528591902715771,0.1194416432061324,-0.0334175470654447,0.1333735128545822,0.19517443728996509,0.061800924435382876,0.026116503957859,-0.013084438241451501,-0.0392009421993105,0.29762777915776634,0.3419744318181818,0.044346652660415486,0.14353235764377464,0.12322443181818182,-0.02030792582559282,0.11277054409546226,0.10759943181818182,-0.00517111227728044,0.1428169127700441,0.12926136363636365,-0.013555549133680456,0.1970525457753238,0.21235795454545456,0.015305408770130757,1,3,3,9,9,13,17,0.8281766045738842,104,24,2.8365384615384617,0.05901342789839192,0.22044095206094633,0.020895506061868675,0.017535225916213447,0.5662489873367977,0.11586590072578198,1,0,0,0
동호로15길,0.7193964220478786,-0.18046941491086674,-0.8998658369587453,0.23637047372268186,0.18400644004000255,-0.052364033682679306,0.22504250333050824,0.1999822174754879,-0.025060285855020348,0.1817241212851051,0.17139962889839822,-0.01032449238670688,0.1479423764207117,0.13389450679005638,-0.014047869630655324,0.14789304118857893,0.2175235799414801,0.06963053875290118,-0.030564900208404577,0.005993606819392648,0.03655850702779723,0.14347248942565624,0.15327695560253699,0.009804466176880744,0.1328653872661528,0.113107822410148,-0.0197575648560048,0.16321472136051027,0.1569767441860465,-0.006237977174463755,0.16788752365521883,0.17547568710359407,0.007588163448375235,0.28899337807612085,0.31131078224101477,0.022317404164893917,2,4,7,10,20,25,35,97.4512797152844,43,18,2.581395348837209,0.0,0.19526263844924055,0.03249130899804803,0.013886168547912574,0.7026677592844671,0.055692124720331714,1,0,0,0
동호로20길,1.5332694682801673,0.045400514570672644,-1.4878689537094947,0.21859682270618735,0.18584345495481788,-0.03275336775136947,0.23595104814158252,0.18478085955519521,-0.051170188586387305,0.20344308969385191,0.1596116561333423,-0.043831433560509614,0.1730827685864537,0.14631451377138663,-0.02676825481506706,0.13317608446455903,0.216521191737754,0.08334510727319497,0.008800268255446827,0.004966887417218543,-0.0038333808382282836,0.16857270370822397,0.17340225563909775,0.004829551930873782,0.16093339170546403,0.15601503759398497,-0.004918354111479062,0.17005292356317514,0.14849624060150377,-0.021556682961671375,0.15136932117983362,0.16165413533834586,0.010284814158512234,0.20848433691051593,0.22462406015037595,0.016139723239860015,4,4,6,13,18,27,38,169.79111247094846,55,34,3.8,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
두텁바위로1길,1.014979971694679,0.035834924590261955,-0.9791450471044171,0.23142830097962155,0.1503418921259815,-0.08108640885364005,0.20770063993831978,0.15822242173928294,-0.04947821819903683,0.19459492849472465,0.1584655291250931,-0.036129399369631554,0.1553324603304766,0.15191689151787915,-0.0034155688125974415,0.1398912270816137,0.2697916915024847,0.12990046442087103,0.019052626148031136,-0.01883830455259027,-0.037890930700621404,0.14133772636505787,0.14814814814814814,0.00681042178309027,0.13971323410112385,0.13107890499194846,-0.008634329109175387,0.15736900924152486,0.1497584541062802,-0.007610555135244668,0.17531423600985452,0.17745571658615136,0.0021414805762968447,0.29174144074616626,0.3143317230273752,0.022590282281208962,1,2,3,7,17,24,32,0.0,64,36,3.125,0.07597804550741884,0.2825281114696404,0.3220457163530478,0.0,0.3194481266698931,0.0,1,0,0,0
등촌로39길,1.9522257781629908,0.01624088746023875,-1.9359848907027521,0.1636665394327001,0.12929008768573952,-0.03437645174696058,0.18975816090506964,0.16906702801348472,-0.020691132891584918,0.17797547550597914,0.14118871798310864,-0.0367867575228705,0.19682201197345356,0.13895186486854982,-0.057870147104903735,0.16323474857710749,0.23356988253292987,0.07033513395582239,0.012385031073785366,-0.021245205075243436,-0.033630236149028804,0.15210910578038198,0.16003644093531735,0.007927335154935378,0.18172743293967172,0.17582751290616458,-0.0058999200335071444,0.15589114166981674,0.14667476465229273,-0.009216377017524008,0.16319519061661264,0.16155481324020649,-0.0016403773764061547,0.17536113704328493,0.19556635286972365,0.02020521582643872,0,1,1,3,8,11,15,512.1843420610618,28,26,5.892857142857142,0.15646640167693723,0.3498049951878075,0.16231623650533922,0.004410678143395298,0.19820849681187436,0.12879319167464628,1,0,0,0
등촌로51길,1.7020716206614235,-0.08083738941070115,-1.7829090100721245,0.18641466280661217,0.14274335531315263,-0.043671307493459544,0.22274895522641613,0.1730345872563196,-0.04971436797009654,0.18124121346821762,0.15736786574451173,-0.02387334772370589,0.17520733723026213,0.13475879379546707,-0.040448543434795065,0.14302440321506465,0.23684077064284875,0.0938163674277841,-0.024042779414129457,-0.01628861003861004,0.007754169375519416,0.15807824666757034,0.1509620128268377,-0.00711623384073265,0.15504532556830472,0.15490873211642822,-0.00013659345187649885,0.14360645374453382,0.13418845584607794,-0.009417997898455877,0.17300182045947973,0.1721756290083868,-0.0008261914510929447,0.20740991858604954,0.2437099161322151,0.03629999754616556,1,1,2,4,7,11,14,234.78808770803718,33,32,5.606060606060606,0.10178701070335702,0.15903565786788823,0.052500784714930256,0.0,0.5966240172158672,0.09005252949795774,1,0,0,0
등촌로55길,1.9158443815812,0.12302940955694688,-1.7928149720242532,0.19910955590333104,0.1545073369264323,-0.044602218976898755,0.23961416795576024,0.20783055098361128,-0.03178361697214896,0.18995886118477348,0.15821209222696717,-0.031746768957806315,0.17267711396596705,0.12971864989218426,-0.04295846407378279,0.13561849702137144,0.2078515290768529,0.07223303205548146,0.010265350882669451,-0.016734279918864097,-0.026999630801533548,0.1720293938231458,0.17496542185338865,0.002936028030242843,0.2462279132831597,0.2354771784232365,-0.0107507348599232,0.15013470856130667,0.14972337482710926,-0.00041133373419741104,0.13145324429250352,0.13243430152143845,0.000981057228934934,0.15291542355930393,0.17116182572614108,0.01824640216683715,1,1,2,4,8,10,14,131.66208938328538,54,38,4.5,0.0953194447925314,0.26473126658258156,0.015271139028503557,0.06215216506689269,0.562525984529491,0.0,1,0,0,0
마조로1길,0.25649909697159057,0.16347764990758928,-0.09302144706400128,0.3823605909841416,0.4377044031798118,0.055343812195670194,0.16852367164923307,0.13593451211121613,-0.03258915953801694,0.1301634900101179,0.08520901200853155,-0.04495447800158635,0.11541584878555194,0.08370695945748656,-0.031708889328065384,0.10415183961965747,0.13063700399030823,0.02648516437065075,0.07005362457308123,-0.011689909762100083,-0.0817435343351813,0.44892273574868496,0.5066666666666667,0.057743930917981745,0.17103125875125766,0.15583333333333332,-0.015197925417924335,0.07871980546263532,0.06166666666666667,-0.017053138795968655,0.08820378463629366,0.07583333333333334,-0.012370451302960328,0.13739018790841673,0.13583333333333333,-0.001556854575083394,2,3,6,10,17,22,29,13.015933370115654,65,22,2.7846153846153845,0.12889846995269771,0.1331734537694064,0.055126095016104854,0.0,0.5804369524125511,0.10236502884924031,1,0,0,0
